2085,945,"Mayerthorpe","2018-11-20 21:39:41"
2086,1736,"New Westminster","2018-11-02 13:19:43"
2125,1281,"Quilleco","2018-11-05 20:28:43"
2127,1197,"Fairbanks","2018-11-17 04:30:11"
2142,149,"Imamoglu","2018-11-01 17:30:02"
2156,1102,"Fochabers","2018-11-28 16:50:26"
2159,1434,"Sanliurfa","2018-11-05 20:13:44"
2184,1215,"Torun","2018-11-02 21:28:06"
2196,436,"Bras","2018-12-07 04:27:17"
2255,806,"Fabro","2018-12-04 03:15:57"
2261,35,"Vienna","2018-11-08 11:53:40"
2322,1766,"Latour","2018-11-15 13:32:53"
2333,1967,"Matera","2018-11-13 02:12:03"
2349,1687,"Palena","2018-12-07 16:08:43"
2383,1371,"Labrecque","2018-11-08 05:53:45"
2415,1080,"Yellowhead County","2018-11-03 05:25:46"
2428,998,"Fahler","2018-11-30 14:31:04"
2430,141,"Rovereto","2018-11-13 00:06:17"
2437,650,"Russell","2018-12-11 22:03:20"
2450,816,"Santa Vittoria in Matenano","2018-11-25 17:57:41"
2460,1790,"Carbonear","2018-12-04 12:21:23"
2464,1392,"Saguenay","2018-11-26 23:40:36"
2516,317,"Poulseur","2018-11-15 10:18:00"
2527,1009,"Brest","2018-12-08 19:02:32"
2543,452,"Verdun","2018-11-22 10:29:14"
2545,472,"Gillette","2018-11-26 10:35:31"
2546,1460,"St. David's","2018-11-03 16:22:39"
2564,1279,"Croydon","2018-12-06 02:45:35"
2601,1036,"Newark","2018-12-06 19:55:05"
2604,1486,"Kamoke","2018-11-07 20:28:56"
2620,1531,"Nanton","2018-12-09 15:45:25"
2639,950,"Chishtian Mandi","2018-12-03 15:08:16"
2699,846,"Khandwa","2018-12-11 18:40:46"
2719,1063,"Bidar","2018-12-10 07:30:41"
2725,508,"Viesville","2018-12-11 10:41:22"
2738,111,"Indianapolis","2018-11-15 14:33:28"
2739,411,"Sant'Urbano","2018-11-10 19:49:31"
2771,1593,"Vihari","2018-11-29 23:05:13"
2830,1925,"San Leucio del Sannio","2018-11-11 11:56:20"
2877,62,"Lede","2018-11-07 21:45:12"
2878,1060,"St. Clears","2018-11-08 14:40:29"
2922,1504,"Knittelfeld","2018-11-01 18:35:18"
2931,1678,"L?vis","2018-11-11 10:45:08"
2932,474,"Molina","2018-11-28 03:24:13"
2969,1278,"Kester","2018-12-11 18:09:24"
2970,1260,"Villers-la-Bonne-Eau","2018-11-30 09:20:34"
3085,945,"Mayerthorpe","2018-11-20 21:39:41"
3086,1736,"New Westminster","2018-11-02 13:19:43"
3125,1281,"Quilleco","2018-11-05 20:28:43"
3127,1197,"Fairbanks","2018-11-17 04:30:11"
3142,149,"Imamoglu","2018-11-01 17:30:02"
3156,1102,"Fochabers","2018-11-28 16:50:26"
3159,1434,"Sanliurfa","2018-11-05 20:13:44"
3184,1215,"Torun","2018-11-02 21:28:06"
3196,436,"Bras","2018-12-07 04:27:17"
3255,806,"Fabro","2018-12-04 03:15:57"
3261,35,"Vienna","2018-11-08 11:53:40"
3322,1766,"Latour","2018-11-15 13:32:53"
3333,1967,"Matera","2018-11-13 02:12:03"
3349,1687,"Palena","2018-12-07 16:08:43"
3383,1371,"Labrecque","2018-11-08 05:53:45"
3415,1080,"Yellowhead County","2018-11-03 05:25:46"
3428,998,"Fahler","2018-11-30 14:31:04"
3430,141,"Rovereto","2018-11-13 00:06:17"
3437,650,"Russell","2018-12-11 22:03:20"
3450,816,"Santa Vittoria in Matenano","2018-11-25 17:57:41"
3460,1790,"Carbonear","2018-12-04 12:21:23"
3464,1392,"Saguenay","2018-11-26 23:40:36"
3516,317,"Poulseur","2018-11-15 10:18:00"
3527,1009,"Brest","2018-12-08 19:02:32"
3543,452,"Verdun","2018-11-22 10:29:14"
3545,472,"Gillette","2018-11-26 10:35:31"
3546,1460,"St. David's","2018-11-03 16:22:39"
3564,1279,"Croydon","2018-12-06 02:45:35"
3601,1036,"Newark","2018-12-06 19:55:05"
3604,1486,"Kamoke","2018-11-07 20:28:56"
3620,1531,"Nanton","2018-12-09 15:45:25"
3639,950,"Chishtian Mandi","2018-12-03 15:08:16"
3699,846,"Khandwa","2018-12-11 18:40:46"
3719,1063,"Bidar","2018-12-10 07:30:41"
3725,508,"Viesville","2018-12-11 10:41:22"
3738,111,"Indianapolis","2018-11-15 14:33:28"
3739,411,"Sant'Urbano","2018-11-10 19:49:31"
3771,1593,"Vihari","2018-11-29 23:05:13"
3830,1925,"San Leucio del Sannio","2018-11-11 11:56:20"
3877,62,"Lede","2018-11-07 21:45:12"
3878,1060,"St. Clears","2018-11-08 14:40:29"
3922,1504,"Knittelfeld","2018-11-01 18:35:18"
3931,1678,"L?vis","2018-11-11 10:45:08"
3932,474,"Molina","2018-11-28 03:24:13"
3969,1278,"Kester","2018-12-11 18:09:24"
3970,1260,"Villers-la-Bonne-Eau","2018-11-30 09:20:34"
4085,945,"Mayerthorpe","2018-11-20 21:39:41"
4086,1736,"New Westminster","2018-11-02 13:19:43"
4125,1281,"Quilleco","2018-11-05 20:28:43"
4127,1197,"Fairbanks","2018-11-17 04:30:11"
4142,149,"Imamoglu","2018-11-01 17:30:02"
4156,1102,"Fochabers","2018-11-28 16:50:26"
4159,1434,"Sanliurfa","2018-11-05 20:13:44"
4184,1215,"Torun","2018-11-02 21:28:06"
4196,436,"Bras","2018-12-07 04:27:17"
4255,806,"Fabro","2018-12-04 03:15:57"
4261,35,"Vienna","2018-11-08 11:53:40"
4322,1766,"Latour","2018-11-15 13:32:53"
4333,1967,"Matera","2018-11-13 02:12:03"
4349,1687,"Palena","2018-12-07 16:08:43"
4383,1371,"Labrecque","2018-11-08 05:53:45"
4415,1080,"Yellowhead County","2018-11-03 05:25:46"
4428,998,"Fahler","2018-11-30 14:31:04"
4430,141,"Rovereto","2018-11-13 00:06:17"
4437,650,"Russell","2018-12-11 22:03:20"
4450,816,"Santa Vittoria in Matenano","2018-11-25 17:57:41"
4460,1790,"Carbonear","2018-12-04 12:21:23"
4464,1392,"Saguenay","2018-11-26 23:40:36"
4516,317,"Poulseur","2018-11-15 10:18:00"
4527,1009,"Brest","2018-12-08 19:02:32"
4543,452,"Verdun","2018-11-22 10:29:14"
4545,472,"Gillette","2018-11-26 10:35:31"
4546,1460,"St. David's","2018-11-03 16:22:39"
4564,1279,"Croydon","2018-12-06 02:45:35"
4601,1036,"Newark","2018-12-06 19:55:05"
4604,1486,"Kamoke","2018-11-07 20:28:56"
4620,1531,"Nanton","2018-12-09 15:45:25"
4639,950,"Chishtian Mandi","2018-12-03 15:08:16"
4699,846,"Khandwa","2018-12-11 18:40:46"
4719,1063,"Bidar","2018-12-10 07:30:41"
4725,508,"Viesville","2018-12-11 10:41:22"
4738,111,"Indianapolis","2018-11-15 14:33:28"
4739,411,"Sant'Urbano","2018-11-10 19:49:31"
4771,1593,"Vihari","2018-11-29 23:05:13"
4830,1925,"San Leucio del Sannio","2018-11-11 11:56:20"
4877,62,"Lede","2018-11-07 21:45:12"
4878,1060,"St. Clears","2018-11-08 14:40:29"
4922,1504,"Knittelfeld","2018-11-01 18:35:18"
4931,1678,"L?vis","2018-11-11 10:45:08"
4932,474,"Molina","2018-11-28 03:24:13"
4969,1278,"Kester","2018-12-11 18:09:24"
4970,1260,"Villers-la-Bonne-Eau","2018-11-30 09:20:34"
